avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id
149,D00-ENG,NULL,NULL,2,NULL,low,0.456741,Left,3,111315
143,D00-SP,NULL,0.583223,2,NULL,low,0.477948,Left,3,112983
143,D00-ENG,NULL,0.485207,2,NULL,medium,0.446416,Left,3,113630
251,D00-ENG,NULL,0.871964,6,NULL,medium,0.17638,Left,4,116158
146,D00-SS,NULL,0.604622,2,NULL,medium,0.347218,Left,3,122628
226,D00-ENG,1,0.867306,4,NULL,medium,0.968214,Left,6,117302
264,D00-SP,NULL,0.820506,4,NULL,low,0.849861,Left,6,120743
305,D00-ENG,NULL,0.897982,6,NULL,low,0.124109,Left,4,111087
243,D00-IT,NULL,0.83873,5,NULL,low,0.887896,Left,5,110454
137,D00-ENG,NULL,NULL,2,NULL,low,0.367398,Left,3,121517
253,D00-MT,NULL,0.873804,4,NULL,low,0.83453,Left,6,120169
157,D00-FN,NULL,0.537781,2,NULL,low,0.473153,Left,3,111261
146,D00-SS,NULL,0.539269,2,NULL,medium,0.355502,Left,3,125502
135,D00-ENG,NULL,0.451192,2,NULL,low,0.391652,Left,3,118951
283,D00-IT,NULL,0.9165,6,NULL,low,0.088951,Left,5,125467
255,D00-MN,NULL,0.837547,4,NULL,low,0.783021,Left,5,113728
223,D00-FN,NULL,0.958674,4,NULL,medium,0.797932,Left,5,114090
237,D00-SP,NULL,0.850733,4,NULL,low,0.817385,Left,5,113668
280,D00-SP,NULL,0.93927,6,NULL,low,0.166693,Left,4,117582
156,D00-MN,NULL,0.618388,2,NULL,low,0.406655,Left,3,119602
275,D00-SS,NULL,0.90488,5,NULL,low,0.926183,Left,5,120986
301,D00-SP,NULL,NULL,3,NULL,low,0.277116,Left,3,112614
147,D00-SP,NULL,0.557668,2,NULL,low,0.43712,Left,3,116891
143,D00-ENG,NULL,NULL,2,NULL,low,0.381818,Left,3,114149
161,D00-IT,NULL,0.532664,2,NULL,medium,0.360608,Left,3,114986
145,#NAME?,NULL,0.568604,2,NULL,medium,0.327431,Left,3,110215
261,D00-SS,NULL,1,4,NULL,low,0.83059,Left,5,115532
152,NULL,1,0.552758,2,NULL,low,0.418746,Left,3,127827
289,D00-SP,1,0.888335,6,NULL,low,0.0599565,Left,4,120229
270,D00-ENG,NULL,0.618237,4,NULL,low,0.514159,Left,4,113640
267,D00-SS,NULL,0.929552,4,NULL,medium,0.814208,Left,5,114510
249,D00-IT,NULL,0.964486,4,NULL,low,0.714625,Left,5,126675
295,D00-PD,NULL,0.814166,6,NULL,medium,0.137756,Left,4,117123
130,D00-SS,NULL,0.606759,2,NULL,medium,0.367874,Left,3,111680
290,D00-FN,NULL,0.856038,6,NULL,medium,0.0855532,Left,4,115870
267,D00-ENG,NULL,0.931001,5,NULL,medium,0.793012,Left,5,123919
227,D00-ENG,NULL,0.99131,5,NULL,medium,0.865861,Left,5,129934
143,D00-ENG,NULL,0.521471,2,NULL,medium,0.497733,Left,3,112115
271,D00-SS,NULL,0.569061,5,NULL,high,0.272975,Left,5,123658
147,D00-PD,NULL,NULL,2,NULL,medium,0.519898,Left,3,118609
269,D00-ENG,NULL,0.850593,5,NULL,low,0.867819,Left,5,113717
274,D00-SS,NULL,0.829513,5,NULL,low,0.832175,Left,5,112505
305,D00-FN,NULL,0.845605,6,NULL,medium,0.102882,Left,4,117101
264,D00-IT,NULL,0.922782,7,NULL,medium,0.11524,Left,4,122239
154,D00-FN,NULL,0.46285,2,NULL,medium,0.435523,Left,3,119625
132,NULL,NULL,0.523718,2,NULL,low,0.489428,Left,3,114020
309,D00-SP,NULL,0.885049,6,NULL,low,0.0536462,Left,4,123144
130,D00-ENG,NULL,0.467586,2,NULL,low,0.466757,Left,3,113895
153,D00-SS,1,0.496785,2,NULL,low,0.367253,Left,3,114826
287,D00-ENG,NULL,0.951416,6,NULL,medium,0.105027,Left,4,113245
145,D00-SS,NULL,0.503117,2,NULL,medium,0.413635,Left,3,121809
127,D00-IT,NULL,0.47109,2,NULL,medium,0.374916,Left,3,127936
138,D00-FN,1,0.514723,2,NULL,medium,0.405121,Left,3,111917
151,D00-SP,NULL,0.610635,2,NULL,low,0.4686,Left,3,114459
278,D00-SS,NULL,0.777881,7,NULL,low,0.114725,Left,4,120823
136,D00-SS,NULL,0.422089,2,NULL,medium,0.454702,Left,3,122740
134,D00-SS,NULL,0.553744,2,NULL,low,0.404224,Left,3,129289
285,D00-FN,NULL,0.758954,6,NULL,medium,0.110781,Left,4,118697
235,NULL,NULL,0.98629,5,NULL,low,0.718373,Left,5,125730
153,D00-SS,NULL,0.480687,2,NULL,medium,0.373102,Left,3,126738
140,D00-SS,NULL,0.522995,2,NULL,medium,0.356193,Left,3,114334
235,D00-FN,NULL,1,5,NULL,low,0.765739,Left,5,126146
295,D00-PD,NULL,0.795973,6,NULL,medium,0.0807109,Left,4,117871
234,D00-ENG,NULL,1,5,NULL,medium,0.825172,Left,5,125473
244,D00-SP,NULL,0.774991,4,NULL,low,0.530444,Left,3,129745
291,NULL,NULL,0.622736,6,NULL,medium,0.192476,Left,5,127810
244,D00-SS,NULL,0.804527,5,NULL,low,0.785472,Left,5,122032
147,D00-SP,NULL,0.435418,2,NULL,low,0.461002,Left,3,119818
132,D00-ENG,NULL,0.500236,2,NULL,low,0.3148,Left,3,115531
254,D00-SS,NULL,0.912609,7,NULL,medium,0.133507,Left,4,111160
158,D00-ENG,NULL,0.563874,2,NULL,low,0.437327,Left,3,113516
155,D00-SS,NULL,0.526109,2,NULL,low,0.399073,Left,3,122756
257,D00-ENG,NULL,0.905538,5,NULL,low,0.802643,Left,5,112987
127,D00-IT,NULL,0.605935,2,NULL,low,0.461318,Left,3,119568
154,D00-SP,NULL,0.592418,2,NULL,low,0.379845,Left,3,125032
257,D00-SS,NULL,0.97522,6,NULL,low,0.07918,Left,4,114595
282,D00-SP,NULL,0.844233,7,NULL,low,0.162284,Left,4,117086
264,D00-PD,NULL,0.97233,4,NULL,medium,0.896532,Left,6,114843
292,D00-SP,NULL,0.992185,6,NULL,medium,0.101204,Left,4,126283
138,D00-SS,NULL,0.453185,2,NULL,low,0.441589,Left,3,113733
129,D00-TP,NULL,NULL,2,NULL,low,NULL,Left,NULL,128152
158,D00-FN,NULL,0.553849,2,NULL,medium,0.454897,Left,3,120058
152,D00-PD,NULL,0.481058,2,NULL,medium,0.392202,Left,3,116049
264,D00-ENG,NULL,0.801685,5,NULL,medium,0.814361,Left,6,122627
228,D00-SS,NULL,0.914964,5,NULL,high,0.771225,Left,5,128154
145,NULL,NULL,NULL,2,NULL,medium,0.346108,Left,3,125209
308,D00-ENG,NULL,0.840991,7,NULL,medium,0.0563583,Left,4,119382
148,D00-SS,NULL,0.50702,2,NULL,low,0.373005,Left,3,122659
282,D00-ENG,NULL,0.800502,6,NULL,medium,0.0943704,Left,4,115557
286,D00-IT,NULL,0.891435,6,NULL,medium,0.064814,Left,4,117054
262,D00-SS,NULL,0.843351,5,NULL,medium,0.783404,Left,6,121697
149,D00-SS,NULL,0.730047,4,NULL,medium,0.373506,Left,3,122105
264,D00-ENG,NULL,0.822384,6,NULL,low,0.160406,Left,4,119988
260,D00-SP,NULL,0.969546,6,NULL,low,0.0639622,Left,4,117144
247,D00-SS,NULL,0.760918,6,NULL,low,0.110168,Left,4,113627
136,D00-IT,NULL,0.533489,2,NULL,medium,0.4825,Left,3,121923
205,D00-MT,NULL,0.667668,3,NULL,low,0.418265,Left,4,111899
227,D00-SS,NULL,0.813624,5,NULL,low,0.724259,Left,5,122814
244,D00-ENG,NULL,0.794261,6,NULL,medium,0.0673571,Left,4,129332
233,D00-SS,NULL,0.941621,4,NULL,low,0.884497,Left,5,127508
127,D00-MN,NULL,NULL,2,NULL,medium,0.438004,Left,3,129775
251,D00-ENG,NULL,0.79356,6,NULL,low,0.104539,Left,4,111177
271,D00-ENG,NULL,0.799375,6,NULL,medium,0.144235,Left,4,122441
130,D00-SS,NULL,0.474438,2,NULL,low,0.347084,Left,3,118418
168,D00-SS,NULL,0.930474,2,NULL,medium,0.87201,Left,2,128874
301,D00-SS,1,0.838646,6,NULL,medium,0.122599,Left,4,120172
282,D00-ENG,NULL,0.861069,7,NULL,low,0.128226,Left,5,123575
286,D00-SS,NULL,0.874473,7,NULL,low,0.109763,Left,4,111342
235,D00-PD,NULL,0.949508,6,NULL,low,0.364747,Left,5,123490
158,D00-SS,NULL,0.542861,2,NULL,medium,0.434356,Left,3,111998
262,NULL,NULL,0.803693,6,NULL,low,0.147912,Left,4,122094
228,NULL,NULL,1,4,NULL,low,0.739066,Left,5,116930
128,D00-SS,NULL,NULL,2,NULL,low,0.401273,Left,3,124934
136,D00-SP,NULL,0.539309,2,NULL,low,0.377602,Left,3,113290
250,D00-SS,NULL,0.951525,6,NULL,medium,0.162856,Left,4,122708
226,D00-PD,NULL,0.896388,4,NULL,medium,0.828176,Left,5,113666
288,D00-ENG,NULL,0.924781,7,NULL,low,0.0710531,Left,4,123697
226,D00-SS,NULL,0.928924,4,NULL,low,0.766291,Left,5,126367
244,NULL,NULL,0.866022,6,NULL,medium,0.0913601,Left,4,111693
235,NULL,NULL,1,5,NULL,low,0.7491,Left,5,127126
263,NULL,NULL,0.93739,5,NULL,medium,0.820062,Left,5,124669
257,D00-SP,1,0.497813,6,NULL,low,0.418404,Employed,6,104890
232,D00-FN,1,0.847623,5,NULL,medium,0.898917,Left,5,134184
257,D00-ENG,NULL,1,5,NULL,medium,0.874887,Left,5,116621
178,D00-MN,NULL,0.933046,3,NULL,low,0.826652,Employed,3,118558
242,D00-SS,NULL,0.924484,3,NULL,high,0.672942,Employed,10,104159
266,D00-IT,NULL,0.603819,5,NULL,low,0.165847,Employed,7,113352
252,D00-SS,1,0.630359,4,NULL,medium,0.662523,Employed,3,106436
216,D00-SP,NULL,0.577874,3,NULL,low,0.730526,Employed,3,110771
258,D00-SP,NULL,0.822774,4,NULL,low,0.908322,Employed,4,100795
179,D00-SS,NULL,0.918914,3,NULL,medium,1,Employed,3,109292
211,D00-ENG,NULL,0.747381,5,NULL,medium,0.753038,Employed,2,107738
198,D00-ENG,NULL,0.81859,5,NULL,low,0.442896,Employed,4,101997
177,D00-ENG,NULL,0.838009,4,NULL,low,0.955254,Employed,6,142892
176,D00-SP,NULL,0.968849,3,NULL,medium,0.520147,Employed,3,113213
275,D00-IT,NULL,0.578775,3,NULL,high,0.58168,Employed,2,118518
195,D00-SS,NULL,0.961188,4,NULL,medium,0.781206,Employed,3,101667
154,D00-SP,NULL,NULL,3,NULL,high,0.638969,Employed,3,103758
194,D00-IT,1,0.569008,3,NULL,low,0.653407,Employed,2,103313
140,D00-FN,NULL,0.587382,3,NULL,medium,0.794487,Employed,3,106266
267,D00-MN,NULL,0.804383,3,NULL,high,0.464176,Employed,2,114310
130,D00-SS,NULL,0.454604,2,NULL,low,0.361126,Left,3,114278
173,D00-ENG,NULL,0.437241,5,NULL,medium,0.428707,Employed,5,109878
160,D00-SS,NULL,0.996709,4,NULL,low,0.587482,Employed,3,102083
144,D00-IT,1,0.654343,3,NULL,low,0.265714,Employed,6,101027
148,D00-MN,NULL,0.583019,3,NULL,high,0.582169,Employed,10,115905
185,D00-SP,NULL,0.500868,3,NULL,low,0.657354,Employed,3,109871
270,D00-MN,NULL,0.863777,5,NULL,low,0.830065,Employed,2,109637
133,D00-MT,NULL,0.498218,2,NULL,low,0.364651,Left,3,108578
194,D00-PR,NULL,0.777422,3,NULL,low,0.745123,Employed,2,101542
224,D00-SS,NULL,0.445911,3,NULL,low,0.790558,Employed,3,101275
215,D00-SS,NULL,0.709348,3,NULL,high,0.671697,Employed,6,115555
180,D00-FN,NULL,0.718499,5,NULL,low,0.681781,Employed,3,103183
266,D00-MN,NULL,0.62862,3,NULL,high,0.579164,Employed,2,101571
241,D00-ENG,NULL,0.768559,5,NULL,low,0.740525,Employed,3,139678
148,D00-SS,NULL,0.670222,3,NULL,low,0.506757,Employed,2,100908
262,D00-IT,1,0.812821,3,NULL,medium,0.657867,Employed,5,113912
246,NULL,NULL,0.923536,6,NULL,medium,0.0778585,Left,4,113153
186,D00-ENG,NULL,0.692295,3,NULL,low,0.739246,Employed,2,103592
133,D00-PD,NULL,0.785796,3,NULL,medium,0.846336,Employed,3,100656
162,D00-SP,NULL,0.950497,3,NULL,low,0.391481,Employed,5,119832
207,D00-ENG,1,NULL,4,NULL,low,0.915047,Employed,2,107957
148,D00-MN,1,0.370203,2,1,high,0.452261,Employed,2,117476
256,D00-SP,NULL,0.911943,5,NULL,low,0.779851,Left,5,109819
222,D00-SS,NULL,0.761882,4,NULL,medium,0.601763,Employed,2,101197
164,D00-SS,NULL,0.952716,4,1,medium,0.493042,Employed,3,112041
181,D00-SS,NULL,0.892004,5,NULL,low,0.578442,Employed,3,104492
166,D00-ENG,NULL,0.852131,2,NULL,medium,0.847043,Employed,3,103492
149,D00-SP,NULL,0.505197,2,NULL,low,0.510686,Left,3,106847
191,D00-SP,NULL,0.608253,3,NULL,medium,0.822583,Employed,3,113123
189,D00-AD,NULL,0.539467,4,NULL,low,0.831444,Employed,4,103113
166,D00-ENG,1,0.960755,6,NULL,medium,0.558867,Employed,5,139797
135,D00-SS,NULL,0.464137,2,NULL,low,0.380291,Left,3,110402
145,D00-SS,NULL,0.638559,3,NULL,high,0.567113,Employed,2,111217
243,D00-SS,NULL,NULL,4,NULL,medium,0.69802,Employed,2,137388
160,D00-SP,NULL,0.528437,2,NULL,low,0.490135,Left,3,109350
152,D00-FN,NULL,0.457985,2,NULL,low,0.361567,Left,3,109070
141,D00-IT,NULL,0.472676,3,NULL,medium,0.752031,Employed,3,104317
135,D00-SS,NULL,0.538431,2,NULL,low,0.481315,Left,3,109957
163,D00-PD,1,0.876988,4,NULL,low,0.589678,Employed,3,116901
219,D00-SS,NULL,0.476576,2,NULL,low,0.413536,Employed,4,134434
272,D00-SS,NULL,0.799188,5,NULL,low,0.207817,Employed,2,118406
247,D00-PD,1,0.620838,4,NULL,low,0.206076,Employed,3,115162
275,D00-MN,NULL,0.983106,5,NULL,low,0.964822,Left,3,100175
232,D00-ENG,NULL,0.915975,4,NULL,medium,0.789024,Left,5,106550
173,D00-SS,NULL,NULL,4,NULL,low,0.498,Employed,3,132145
237,D00-SS,1,0.828945,3,NULL,low,0.971195,Employed,4,107899
257,D00-FN,NULL,0.768243,3,NULL,low,0.290318,Employed,5,103320
268,D00-MN,NULL,0.531927,2,NULL,high,0.788665,Employed,2,110598
203,D00-ENG,NULL,0.60609,4,NULL,low,0.274145,Employed,5,105174
162,D00-PD,NULL,0.90657,4,NULL,low,0.827685,Employed,3,116482
145,D00-SP,NULL,0.561191,2,NULL,low,0.426802,Left,3,111498
228,D00-ENG,NULL,0.970835,3,NULL,low,0.672059,Employed,2,117491
135,#NAME?,NULL,0.532317,5,NULL,low,0.15797,Left,6,115088
108,D00-SS,NULL,0.794307,2,NULL,low,0.41557,Employed,3,115447
101,NULL,NULL,0.421189,6,NULL,low,0.443005,Employed,5,114188
163,D00-SS,NULL,0.532203,5,NULL,low,0.577521,Employed,3,119343
211,D00-SS,NULL,0.676553,2,NULL,medium,0.891209,Employed,3,103322
240,D00-SS,NULL,0.734342,5,NULL,medium,0.928539,Employed,3,105403
240,D00-PD,NULL,0.916144,4,NULL,low,0.898066,Employed,3,104917
153,D00-FN,NULL,0.498196,2,NULL,medium,0.34058,Left,3,107888
258,D00-SS,NULL,0.819623,3,NULL,low,0.561287,Employed,2,116560
179,D00-IT,NULL,0.529369,4,NULL,low,0.896925,Employed,4,113294
185,#NAME?,NULL,0.542393,3,NULL,medium,0.514205,Employed,2,107389
274,D00-ENG,NULL,0.565158,5,NULL,medium,0.624981,Employed,3,116107
252,D00-SS,1,0.940468,5,NULL,low,0.77883,Employed,3,112897
146,D00-IT,1,0.501984,4,NULL,low,0.940169,Employed,6,100204
120,D00-FN,NULL,0.712966,5,NULL,high,0.270888,Employed,4,104775
267,D00-SS,NULL,0.997102,6,NULL,medium,0.136566,Left,4,112516
272,D00-SS,NULL,0.497615,6,NULL,low,0.910237,Employed,6,102733
154,D00-ENG,NULL,0.882429,5,NULL,medium,0.94203,Employed,2,116037
264,D00-SS,NULL,0.917492,4,NULL,low,0.845626,Left,5,115858
212,D00-SS,NULL,0.570611,4,NULL,low,0.909543,Employed,3,119022
174,D00-FN,NULL,0.744834,5,NULL,high,0.529674,Employed,3,101321
267,D00-ENG,NULL,0.785614,3,NULL,medium,0.529709,Employed,4,115815
155,D00-SP,NULL,0.986777,3,NULL,medium,0.600472,Employed,3,107419
151,D00-ENG,NULL,0.78818,4,NULL,low,0.198336,Employed,6,110253
189,D00-SP,NULL,0.99524,5,NULL,low,0.816008,Employed,3,112498
304,D00-ENG,NULL,0.841313,6,NULL,low,0.07568,Left,4,116060
197,D00-SP,NULL,NULL,4,NULL,low,0.744371,Employed,3,113567
236,D00-SS,NULL,0.652902,5,NULL,medium,0.185266,Left,3,110580
133,D00-SS,1,0.618064,4,NULL,medium,0.895698,Employed,4,114558
232,D00-SS,NULL,0.580778,4,NULL,low,0.896314,Employed,2,117307
220,D00-SS,NULL,0.785668,3,NULL,low,0.704924,Employed,3,103267
145,D00-SS,NULL,NULL,4,NULL,low,0.431158,Employed,3,113676
148,D00-MT,NULL,1,3,NULL,low,0.922457,Employed,3,101158
193,D00-SP,NULL,0.912841,5,NULL,medium,0.57121,Employed,4,101993
230,D00-ENG,NULL,0.966867,4,NULL,low,0.739081,Employed,3,112834
182,D00-SP,NULL,0.596763,4,NULL,low,0.656958,Employed,2,103599
204,D00-SS,1,0.505299,6,NULL,low,0.178779,Employed,6,112372
215,D00-MN,NULL,0.882248,3,NULL,high,0.831451,Employed,4,116267
111,D00-IT,NULL,0.631503,6,NULL,high,0.79478,Employed,6,112492
147,D00-SS,NULL,0.725949,4,NULL,medium,0.729855,Employed,3,105419
273,D00-IT,1,0.670327,4,NULL,low,0.682562,Employed,4,107517
140,D00-SS,NULL,0.502426,2,NULL,medium,0.369771,Left,3,108339
260,D00-SS,NULL,1,4,NULL,medium,0.800084,Employed,3,117264
258,D00-SP,NULL,0.660431,4,NULL,high,0.690664,Employed,2,115284
224,D00-SS,NULL,0.638386,5,NULL,medium,0.922001,Employed,2,116519
263,D00-ENG,NULL,0.517302,5,NULL,low,0.751199,Employed,3,103711
216,D00-SP,1,0.54601,4,NULL,medium,0.612437,Employed,2,110455
166,D00-SP,NULL,0.832866,3,NULL,medium,0.927178,Employed,3,108165
148,D00-IT,NULL,0.623268,3,NULL,medium,0.5403,Employed,3,108665
259,D00-ENG,NULL,0.594601,5,NULL,high,0.670334,Employed,3,103283
201,D00-SP,1,0.748509,3,NULL,medium,0.768019,Employed,6,100125
265,D00-SP,NULL,0.71711,3,NULL,medium,0.527404,Employed,3,118012
205,D00-ENG,NULL,1,3,NULL,low,0.528917,Employed,3,109272
201,D00-SP,NULL,0.556452,4,NULL,low,0.481303,Employed,4,117685
227,D00-SS,NULL,0.863579,2,NULL,medium,0.545199,Employed,4,117445
257,D00-SS,NULL,0.640017,6,NULL,medium,0.0944393,Employed,3,114439
135,D00-MN,NULL,0.901558,5,NULL,medium,0.721725,Employed,3,118039
247,D00-SS,NULL,0.800173,3,NULL,low,0.727643,Employed,3,112036
202,D00-SS,NULL,0.655755,4,NULL,high,0.858935,Employed,3,115218
203,D00-SP,1,0.768369,5,NULL,high,0.726189,Employed,2,103901
240,D00-SS,NULL,0.796101,3,NULL,low,0.845526,Employed,8,102293
216,D00-FN,NULL,0.488009,3,NULL,high,0.633289,Employed,3,114394
224,NULL,NULL,0.693703,4,NULL,high,0.88205,Employed,2,105955
132,D00-SS,1,0.519422,2,NULL,low,0.439185,Left,3,118077
141,D00-SS,1,0.463875,6,NULL,low,0.89103,Employed,2,113118
281,D00-ENG,NULL,0.833545,7,NULL,low,0.0891522,Left,4,100205
149,D00-MT,1,0.729536,3,NULL,medium,0.676609,Employed,3,118158
238,D00-SS,NULL,0.812474,3,NULL,low,0.664192,Employed,2,107025
180,D00-PD,NULL,0.759716,4,NULL,high,0.574609,Employed,3,106961
172,D00-SS,NULL,0.961249,5,NULL,medium,0.779423,Employed,3,107251
115,D00-SS,NULL,0.45197,6,NULL,low,0.453941,Employed,3,114319
209,D00-SP,NULL,0.818427,5,NULL,low,0.483728,Employed,2,100927
270,#NAME?,NULL,0.579717,3,NULL,low,0.539209,Employed,3,109694
180,D00-PR,NULL,0.613586,2,NULL,low,0.430925,Employed,3,115636
135,D00-PR,NULL,0.744685,4,1,medium,0.888788,Employed,3,106646
269,D00-IT,NULL,NULL,4,NULL,medium,0.465378,Employed,3,102201
238,D00-MN,1,0.790329,4,NULL,medium,0.964559,Employed,3,118981
179,D00-SS,1,0.715585,3,NULL,medium,0.674084,Employed,3,107697
170,D00-IT,1,0.557676,3,NULL,low,0.392803,Employed,3,104341
268,D00-SS,NULL,0.702685,3,NULL,low,0.618488,Employed,3,119835
201,D00-MT,NULL,0.773097,4,NULL,medium,0.133195,Employed,5,109443
145,D00-SS,NULL,0.427874,2,NULL,medium,0.530303,Employed,3,109133
124,D00-TP,1,NULL,2,NULL,medium,NULL,Employed,NULL,118850
298,D00-ENG,NULL,0.93197,6,NULL,medium,0.164343,Left,4,114755
154,D00-FN,1,NULL,4,NULL,medium,0.69141,Employed,2,144916
154,D00-IT,NULL,0.691886,3,NULL,medium,0.562448,Employed,10,116034
143,D00-ENG,NULL,0.481751,3,NULL,medium,0.550337,Employed,2,113161
148,D00-FN,NULL,0.543948,2,NULL,medium,0.507889,Left,3,107380
270,D00-SS,NULL,0.708474,4,NULL,low,0.516701,Employed,3,115690
250,D00-SS,1,0.70328,5,NULL,medium,0.790243,Employed,3,101928
135,D00-SS,NULL,0.722339,4,NULL,low,0.629324,Employed,2,105742
274,D00-SS,NULL,0.726396,3,NULL,medium,0.793444,Employed,2,110387
69,D00-TP,NULL,NULL,1,NULL,low,NULL,Employed,NULL,113076
174,#NAME?,NULL,0.464176,2,NULL,low,0.54581,Employed,3,117192
159,D00-ENG,NULL,0.545608,4,NULL,low,0.94748,Employed,3,103108
187,D00-SS,1,0.34627,6,NULL,high,0.291311,Employed,10,110894
234,D00-IT,NULL,0.82241,4,NULL,low,0.727367,Employed,3,100331
219,D00-SP,NULL,1,5,NULL,low,0.788578,Left,5,142489
152,D00-IT,NULL,0.476448,2,NULL,medium,0.494826,Employed,2,113105
201,D00-ENG,NULL,0.842181,3,NULL,medium,0.573496,Employed,2,105847
267,D00-SP,1,0.773755,5,NULL,low,0.696068,Employed,2,106561
254,D00-SS,NULL,0.758867,3,NULL,medium,0.528723,Employed,2,113572
143,D00-ENG,1,1,4,NULL,medium,0.771011,Employed,3,102999
229,D00-SP,1,0.645276,3,NULL,low,0.873021,Employed,2,142528
186,D00-ENG,1,0.521806,4,NULL,medium,1,Employed,4,114045
143,D00-SP,1,0.66133,6,NULL,low,0.205269,Employed,5,117367
198,D00-SS,NULL,0.500239,5,NULL,low,0.911958,Employed,3,115385
153,D00-SP,NULL,0.825368,3,NULL,medium,0.667594,Employed,10,103077
164,D00-SP,NULL,0.548967,3,NULL,low,0.695224,Employed,6,108858
281,D00-FN,1,0.69683,5,NULL,medium,0.194355,Employed,4,108729
271,D00-SP,NULL,0.712901,4,NULL,medium,0.57958,Employed,2,101659
148,D00-SP,NULL,0.947372,3,NULL,medium,1,Employed,3,109160
217,D00-SS,NULL,0.553097,4,NULL,low,0.167054,Employed,6,119830
233,D00-SP,NULL,NULL,4,NULL,low,0.636956,Employed,2,114687
151,D00-ENG,NULL,NULL,6,NULL,low,0.409562,Employed,2,108594
192,D00-ENG,NULL,1,4,NULL,high,0.744145,Employed,4,115082
136,D00-IT,NULL,0.610225,3,NULL,medium,0.70326,Employed,2,106407
160,D00-IT,NULL,NULL,4,NULL,low,0.580783,Employed,2,114657
264,D00-MT,1,0.864108,3,NULL,medium,1,Employed,4,109870
213,D00-SS,NULL,0.729999,3,NULL,low,0.973471,Employed,4,110874
180,D00-IT,NULL,0.756055,4,NULL,low,0.536071,Employed,3,104145
135,D00-SP,NULL,0.617023,2,NULL,low,0.456529,Left,3,102780
164,D00-SP,NULL,0.571405,4,NULL,low,0.858007,Employed,3,113057
170,D00-SS,NULL,NULL,5,NULL,medium,0.470507,Employed,2,111295
157,#NAME?,NULL,0.892219,4,NULL,low,0.672805,Employed,2,100539
144,D00-ENG,1,0.880348,4,NULL,low,0.90595,Employed,3,114897
240,D00-IT,NULL,0.900455,5,NULL,medium,0.932743,Left,5,111808
230,D00-PD,NULL,0.634194,3,NULL,low,0.737685,Employed,2,111936
177,D00-SS,1,0.376528,6,NULL,medium,0.589399,Employed,2,115901
221,D00-ENG,1,0.805053,4,NULL,low,0.932998,Employed,3,109884
187,D00-MN,NULL,0.632533,3,NULL,high,0.881158,Employed,2,114618
128,D00-ENG,NULL,0.317279,4,NULL,medium,0.35426,Employed,4,105014
164,D00-FN,NULL,0.800727,3,NULL,medium,0.966761,Employed,2,114675
134,D00-AD,NULL,0.700876,6,NULL,high,0.455986,Employed,8,108116
149,D00-SS,NULL,0.887821,2,NULL,low,0.860261,Employed,3,107056
109,D00-ENG,1,0.688718,3,NULL,low,0.687016,Employed,5,107653
228,D00-SS,NULL,1,2,NULL,low,0.248175,Employed,3,137746
242,D00-SP,NULL,0.908943,5,NULL,medium,0.725403,Left,5,118959
136,D00-SS,NULL,0.658188,5,NULL,medium,0.675034,Employed,3,111224
248,D00-SP,NULL,0.734296,2,NULL,low,0.685611,Employed,3,108957
249,D00-SS,NULL,0.845217,3,NULL,low,0.779043,Employed,3,117347
259,D00-SS,1,0.706499,4,NULL,low,0.509029,Employed,2,113718
238,D00-SP,NULL,0.830936,5,NULL,medium,0.909035,Left,5,134427
150,D00-MT,NULL,0.876705,3,NULL,medium,0.9239,Employed,2,139547
180,D00-FN,NULL,0.601248,3,NULL,low,0.653394,Employed,3,103645
308,D00-IT,NULL,0.960099,7,NULL,medium,0.131137,Left,4,115277
248,D00-PR,1,0.797823,5,NULL,low,0.753294,Employed,2,115246
131,NULL,1,0.525492,2,NULL,medium,0.402331,Left,3,102447
245,D00-SS,NULL,0.557607,3,NULL,low,0.559321,Employed,3,137583
224,NULL,NULL,0.56659,3,NULL,low,0.647427,Employed,3,117422
174,D00-SS,NULL,0.643608,6,NULL,medium,0.150714,Employed,3,117729
250,D00-SP,NULL,0.757767,3,NULL,low,0.704129,Employed,3,113300
132,D00-SP,NULL,0.516348,2,NULL,low,0.351044,Left,3,117427
206,D00-FN,NULL,0.675864,2,NULL,low,0.587677,Employed,3,104730
151,D00-SS,NULL,0.515062,2,NULL,low,0.364744,Left,3,109609
256,D00-SS,1,0.548169,5,NULL,low,0.564588,Employed,4,110255
286,D00-SP,NULL,0.350567,5,NULL,low,0.908653,Employed,4,102792
270,D00-IT,NULL,0.911895,5,NULL,high,0.721988,Left,5,107122
218,D00-MT,NULL,0.471775,4,NULL,low,0.232378,Employed,4,102622
134,D00-IT,NULL,NULL,5,NULL,high,0.705559,Employed,3,104573
187,D00-PD,1,0.965417,4,NULL,low,0.810816,Employed,6,109015
166,D00-SS,1,0.50947,3,NULL,medium,0.975885,Employed,6,108270
158,D00-PD,NULL,0.438627,2,NULL,medium,0.595297,Employed,2,102290
175,D00-SS,NULL,0.45295,3,NULL,medium,0.521424,Employed,3,107476
139,D00-SP,NULL,0.759532,5,NULL,medium,0.207399,Employed,3,115169
211,D00-MT,NULL,1,4,1,low,1,Employed,2,108656
261,D00-SS,NULL,0.86765,4,NULL,medium,0.903216,Employed,4,112076
154,D00-SS,NULL,0.580014,2,NULL,high,0.962171,Employed,4,110469
